Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,3,2,17.70000076,294.980011,Shipping canceled,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Lucy,19470,Mcknight,XXXXXXXXX,Corporate,PR,1082 Quiet Treasure Link,725,2,Fitness,18.20733643,-66.03705597,Pacific Asia,Geelong,Australia,19470,3/12/2018 6:58,79964,1360,32.77999878,0.100000001,183279,327.75,0.059999999,1,327.75,294.980011,17.70000076,Oceania,Victoria,CANCELED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,3/15/2018 6:58,Second Class
DEBIT,6,4,3.150000095,9.68999958,Late delivery,1,74,Toys,Portland,EE. UU.,XXXXXXXXX,Brittany,19743,Dunlap,XXXXXXXXX,Home Office,OR,8311 Round Lookout,97206,7,Fan Shop,45.45874023,-122.5946426,Pacific Asia,Ipoh,Malasia,19743,3/16/2018 16:52,79965,1361,1.850000024,0.159999996,183280,11.53999996,0.330000013,1,11.53999996,9.68999958,3.150000095,Southeast Asia,Perak,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,3/22/2018 16:52,Standard Class
CASH,2,1,132.1499939,275.3099976,Late delivery,1,73,Sporting Goods,San Ramon,EE. UU.,XXXXXXXXX,Oprah,19484,Delacruz,XXXXXXXXX,Corporate,CA,9139 Blue Blossom Court,94583,2,Fitness,37.77399063,-121.966629,Pacific Asia,Guangzhou,China,19484,3/12/2018 12:24,79966,1360,52.43999863,0.159999996,183281,327.75,0.479999989,1,327.75,275.3099976,132.1499939,Eastern Asia,Guangdong,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,3/14/2018 12:24,First Class
PAYMENT,5,4,98.34999847,200.7100067,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Deborah,20727,Whitney,XXXXXXXXX,Corporate,PR,5079 Velvet Hickory By-pass,725,4,Apparel,18.26402473,-66.0370636,Pacific Asia,Melbourne,Australia,20727,3/31/2018 11:58,79967,1363,15.10999966,0.07,183282,215.8200073,0.49000001,1,215.8200073,200.7100067,98.34999847,Oceania,Victoria,PENDING_PAYMENT,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/5/2018 11:58,Standard Class
PAYMENT,3,4,62.66999817,172.6600037,Advance shipping,0,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Guinevere,20610,Butler,XXXXXXXXX,Consumer,PR,7358 Gentle Manor,725,4,Apparel,18.21340561,-66.03705597,Pacific Asia,Orange,Australia,20610,3/29/2018 14:35,79968,1363,43.15999985,0.200000003,183283,215.8200073,0.360000014,1,215.8200073,172.6600037,62.66999817,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/1/2018 14:35,Standard Class
DEBIT,5,4,12.65999985,36.16999817,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Roanna,20217,Higgins,XXXXXXXXX,Consumer,PR,2 Jagged Bank,725,9,Discs Shop,18.24035645,-66.0370636,Pacific Asia,Bendigo,Australia,20217,3/23/2018 6:08,79969,1362,3.579999924,0.090000004,183284,39.75,0.349999994,1,39.75,36.16999817,12.65999985,Oceania,Victoria,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/28/2018 6:08,Standard Class
TRANSFER,0,0,26.95999908,74.26999664,Shipping canceled,0,72,Pet Supplies,Chino Hills,EE. UU.,XXXXXXXXX,Zoe,19277,Harding,XXXXXXXXX,Consumer,CA,2877 Foggy Hickory Mews,91709,11,Pet Shop,34.0104599,-117.7420883,Pacific Asia,Bacolod City,Filipinas,19277,3/10/2018 6:41,79970,1359,10.13000011,0.119999997,183285,84.40000153,0.360000014,1,84.40000153,74.26999664,26.95999908,Southeast Asia,Visayas Occidental,SUSPECTED_FRAUD,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,3/10/2018 18:41,Same Day
CASH,5,2,76.88999939,205.0299988,Late delivery,1,76,Women's Clothing,Wyandotte,EE. UU.,XXXXXXXXX,Audrey,20657,Berg,XXXXXXXXX,Consumer,MI,5953 Middle Row,48192,4,Apparel,42.20660782,-83.1534729,Pacific Asia,Rangún,Myanmar (Birmania),20657,3/30/2018 8:48,79971,1363,10.78999996,0.050000001,183286,215.8200073,0.379999995,1,215.8200073,205.0299988,76.88999939,Southeast Asia,Rangún,CLOSED,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/4/2018 8:48,Second Class
TRANSFER,6,4,-4.329999924,8.659999847,Late delivery,1,74,Toys,Richmond,EE. UU.,XXXXXXXXX,Illana,19703,Oneal,XXXXXXXXX,Consumer,TX,9772 Noble Prairie Quay,77469,7,Fan Shop,29.58152199,-95.76487732,Pacific Asia,Nom Pen,Camboya,19703,3/16/2018 1:21,79972,1361,2.890000105,0.25,183287,11.53999996,-0.5,1,11.53999996,8.659999847,-4.329999924,Southeast Asia,Nom Pen,PENDING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,3/22/2018 1:21,Standard Class
DEBIT,2,1,216.1699982,527.25,Late delivery,1,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Carly,18682,Hunt,XXXXXXXXX,Consumer,PR,6324 Jagged Orchard,725,6,Outdoors,18.266819,-66.03705597,Pacific Asia,Surat,India,18682,3/1/2018 18:28,79973,1355,5.329999924,0.01,183288,532.5800171,0.409999996,1,532.5800171,527.25,216.1699982,South Asia,Guyarat,COMPLETE,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,3/3/2018 18:28,First Class
TRANSFER,3,4,77.87000275,189.9199982,Shipping canceled,0,76,Women's Clothing,Paramount,EE. UU.,XXXXXXXXX,Katell,20670,Burns,XXXXXXXXX,Home Office,CA,7640 Honey Apple Route,90723,4,Apparel,33.89869309,-118.1745605,Pacific Asia,Rangún,Myanmar (Birmania),20670,3/30/2018 13:52,79974,1363,25.89999962,0.119999997,183289,215.8200073,0.409999996,1,215.8200073,189.9199982,77.87000275,Southeast Asia,Rangún,SUSPECTED_FRAUD,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/2/2018 13:52,Standard Class
DEBIT,4,4,5.150000095,10.72999954,Shipping on time,0,74,Toys,Los Angeles,EE. UU.,XXXXXXXXX,Ivory,19731,White,XXXXXXXXX,Home Office,CA,8916 Round Zephyr Ridge,90033,7,Fan Shop,34.04983521,-118.2127457,Pacific Asia,Wollongong,Australia,19731,3/16/2018 12:12,79975,1361,,0.07,183290,11.53999996,0.479999989,1,11.53999996,10.72999954,5.150000095,Oceania,Nueva Gales del Sur,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,3/20/2018 12:12,Standard Class
TRANSFER,4,4,35.79000092,204.5200043,Shipping on time,0,70,Men's Clothing,Ontario,EE. UU.,XXXXXXXXX,Aiko,18876,Sanford,XXXXXXXXX,Consumer,CA,2513 Round Butterfly Grove,91764,4,Apparel,34.07656479,-117.61409,Pacific Asia,Bekasi,Indonesia,18876,3/3/2018 19:09,79976,1357,6.329999924,0.029999999,183291,210.8500061,0.180000007,1,210.8500061,204.5200043,35.79000092,Southeast Asia,Java Occidental,PROCESSING,,1357,70,,http://images.acmesports.sports/Men+gala+suit,Men's gala suit,210.8500061,0,3/7/2018 19:09,Standard Class
CASH,2,1,70.51000214,213.6600037,Late delivery,1,76,Women's Clothing,Philadelphia,EE. UU.,XXXXXXXXX,Shelley,20751,Irwin,XXXXXXXXX,Home Office,PA,3668 Golden Rise Round,19120,4,Apparel,39.95633316,-75.19544983,Pacific Asia,Delhi,India,20751,3/31/2018 21:16,79977,1363,2.160000086,0.01,183292,215.8200073,0.330000013,1,215.8200073,213.6600037,70.51000214,South Asia,Delhi,CLOSED,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/2/2018 21:16,First Class
PAYMENT,1,0,90.54000092,452.6900024,Late delivery,1,68,Garden,Philadelphia,EE. UU.,XXXXXXXXX,Mari,18689,Clarke,XXXXXXXXX,Corporate,PA,1756 Quiet Estates,19104,6,Outdoors,39.95473099,-75.20536804,Pacific Asia,Hailin,China,18689,3/1/2018 21:11,79978,1355,79.88999939,0.150000006,183293,532.5800171,0.200000003,1,532.5800171,452.6900024,90.54000092,Eastern Asia,Heilongjiang,PENDING_PAYMENT,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,3/2/2018 9:11,Same Day
CASH,4,4,12.47000027,38.95999908,Shipping on time,0,75,Video Games,Mcallen,EE. UU.,XXXXXXXXX,Cally,19791,Herring,XXXXXXXXX,Corporate,TX,5530 Dewy Pioneer By-pass,78501,9,Discs Shop,26.20558739,-98.23548889,Pacific Asia,Brisbane,Australia,19791,3/17/2018 11:29,79979,1362,0.800000012,0.02,183294,39.75,0.319999993,1,39.75,38.95999908,12.47000027,Oceania,Queensland,CLOSED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/21/2018 11:29,Standard Class
CASH,2,2,7.909999847,63.29999924,Shipping on time,0,72,Pet Supplies,Caguas,Puerto Rico,XXXXXXXXX,Octavia,19054,Austin,XXXXXXXXX,Corporate,PR,8944 Red Place,725,11,Pet Shop,18.2131958,-66.03704834,Pacific Asia,Bandung,Indonesia,19054,3/6/2018 16:11,79980,1359,21.10000038,0.25,183295,84.40000153,0.129999995,1,84.40000153,63.29999924,7.909999847,Southeast Asia,Java Occidental,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,3/8/2018 16:11,Second Class
TRANSFER,5,4,1.269999981,10.15999985,Late delivery,1,74,Toys,San Bernardino,EE. UU.,XXXXXXXXX,Lila,19602,Cherry,XXXXXXXXX,Consumer,CA,938 Rustic Pine Ridge,92410,7,Fan Shop,34.11592865,-117.2950821,Pacific Asia,Yogyakarta,Indonesia,19602,3/14/2018 10:11,79981,1361,1.379999995,0.119999997,183296,11.53999996,0.129999995,1,11.53999996,10.15999985,1.269999981,Southeast Asia,Yogyakarta,PROCESSING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,3/19/2018 10:11,Standard Class
DEBIT,2,1,11.02000046,39.34999847,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Audrey,20080,Mercado,XXXXXXXXX,Consumer,PR,9825 Iron Abbey,725,9,Discs Shop,18.20034981,-66.03705597,Pacific Asia,Manila,Filipinas,20080,3/21/2018 1:00,79982,1362,0.400000006,0.01,183297,39.75,0.280000001,1,39.75,39.34999847,11.02000046,Southeast Asia,Capital Nacional,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/23/2018 1:00,First Class
TRANSFER,4,2,16.52000046,262.2000122,Late delivery,1,73,Sporting Goods,Carmichael,EE. UU.,XXXXXXXXX,Martha,19301,Mcfadden,XXXXXXXXX,Home Office,CA,2407 Foggy Acres,95608,2,Fitness,38.60803223,-121.3219528,Pacific Asia,Gold Coast,Australia,19301,3/10/2018 15:59,79983,1360,65.55000305,0.200000003,183298,327.75,0.059999999,1,327.75,262.2000122,16.52000046,Oceania,Queensland,PENDING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,3/14/2018 15:59,Second Class
TRANSFER,6,4,80.61000061,179.1300049,Late delivery,1,76,Women's Clothing,Laredo,EE. UU.,XXXXXXXXX,Blossom,20558,Lee,XXXXXXXXX,Corporate,TX,4617 Sunny Range,78040,4,Apparel,27.50863648,-99.50951386,Pacific Asia,Hobart,Australia,20558,3/28/2018 18:24,79984,1363,36.68999863,0.170000002,183299,215.8200073,0.449999988,1,215.8200073,179.1300049,80.61000061,Oceania,Tasmania,PROCESSING,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/3/2018 18:24,Standard Class
TRANSFER,2,4,67.30000305,203.9499969,Advance shipping,0,76,Women's Clothing,Pico Rivera,EE. UU.,XXXXXXXXX,Willow,20674,Craig,XXXXXXXXX,Corporate,CA,1658 Rustic Elk Lane,90660,4,Apparel,33.97396088,-118.1019516,Pacific Asia,Ho Chi Minh City,Vietnam,20674,3/30/2018 15:25,79985,1363,11.86999989,0.059999999,183300,215.8200073,0.330000013,1,215.8200073,203.9499969,67.30000305,Southeast Asia,Ciudad Ho Chi Minh,PROCESSING,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/1/2018 15:25,Standard Class
TRANSFER,4,2,3.920000076,11.18999958,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Xantha,19591,Hudson,XXXXXXXXX,Consumer,PR,7274 Blue Wagon Villas,725,7,Fan Shop,18.2921505,-66.0370636,Pacific Asia,Sydney,Australia,19591,3/14/2018 5:54,79986,1361,0.349999994,0.029999999,183301,11.53999996,0.349999994,1,11.53999996,11.18999958,3.920000076,Oceania,Nueva Gales del Sur,PROCESSING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,3/18/2018 5:54,Second Class
CASH,4,4,76.09999847,176.9700012,Shipping on time,0,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Quail,20431,Brennan,XXXXXXXXX,Consumer,PR,4647 Umber View Farms,725,4,Apparel,18.21951675,-66.03705597,Pacific Asia,Visakhapatnam,India,20431,3/26/2018 17:10,79987,1363,38.84999847,0.180000007,183302,215.8200073,0.430000007,1,215.8200073,176.9700012,76.09999847,South Asia,Andhra Pradesh,CLOSED,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/30/2018 17:10,Standard Class
DEBIT,4,4,29.03000069,67.51999664,Shipping on time,0,72,Pet Supplies,Caguas,Puerto Rico,XXXXXXXXX,Minerva,19091,Clayton,XXXXXXXXX,Consumer,PR,5192 Foggy Elk Village,725,11,Pet Shop,18.29424477,-66.0370636,Pacific Asia,Singapur,Singapur,19091,3/7/2018 6:32,79988,1359,16.87999916,0.200000003,183303,84.40000153,0.430000007,1,84.40000153,67.51999664,29.03000069,Southeast Asia,Singapur,COMPLETE,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,3/11/2018 6:32,Standard Class
DEBIT,5,4,0,196.3999939,Late delivery,1,76,Women's Clothing,North Bergen,EE. UU.,XXXXXXXXX,Cleo,20402,Buchanan,XXXXXXXXX,Corporate,NJ,3233 Silent Dale Manor,7047,4,Apparel,40.77699661,-74.03401947,Pacific Asia,Baoding,China,20402,3/26/2018 5:54,79989,1363,19.42000008,0.090000004,183304,215.8200073,0,1,215.8200073,196.3999939,0,Eastern Asia,Hebei,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/31/2018 5:54,Standard Class
PAYMENT,2,1,-25,32.59999847,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Denise,19904,Morse,XXXXXXXXX,Home Office,PR,6716 Wishing Pioneer Thicket,725,9,Discs Shop,18.28061295,-66.03705597,Pacific Asia,Kuala Lumpur,Malasia,19904,3/19/2018 7:19,79990,1362,7.159999847,0.180000007,183305,39.75,-0.769999981,1,39.75,32.59999847,-25,Southeast Asia,Kuala Lumpur,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/21/2018 7:19,First Class
PAYMENT,5,2,17.54999924,38.15999985,Late delivery,1,75,Video Games,Chicago,EE. UU.,XXXXXXXXX,Nadine,19987,Rosa,XXXXXXXXX,Consumer,IL,3237 Fallen Panda Isle,60628,9,Discs Shop,41.69280624,-87.61715698,Pacific Asia,Daca,Bangladés,19987,3/20/2018 15:31,79991,1362,1.590000033,0.039999999,183306,39.75,0.460000008,1,39.75,38.15999985,17.54999924,South Asia,Daca,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/25/2018 15:31,Second Class
DEBIT,2,4,134.8999939,275.3099976,Advance shipping,0,73,Sporting Goods,Los Angeles,EE. UU.,XXXXXXXXX,Tamara,19394,Larson,XXXXXXXXX,Home Office,CA,183 Crystal Lake Drive,90042,2,Fitness,34.11436462,-118.192482,Pacific Asia,Ho Chi Minh City,Vietnam,19394,3/11/2018 1:29,79992,1360,52.43999863,0.159999996,183307,327.75,0.49000001,1,327.75,275.3099976,134.8999939,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,3/13/2018 1:29,Standard Class
DEBIT,3,4,131.6900024,268.7600098,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Cherokee,19410,Huffman,XXXXXXXXX,Corporate,PR,8707 Foggy View,725,2,Fitness,18.29244614,-66.0370636,Pacific Asia,Perth,Australia,19410,3/11/2018 7:42,79993,1360,59,0.180000007,183308,327.75,0.49000001,1,327.75,268.7600098,131.6900024,Oceania,Australia Occidental,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,3/14/2018 7:42,Standard Class
CASH,4,2,3.029999971,8.659999847,Late delivery,1,74,Toys,Knoxville,EE. UU.,XXXXXXXXX,Stella,19631,Lara,XXXXXXXXX,Corporate,TN,1315 Honey Rabbit Link,37922,7,Fan Shop,35.81311417,-84.17388916,Pacific Asia,Chennai,India,19631,3/14/2018 21:25,79994,1361,2.890000105,0.25,183309,11.53999996,0.349999994,1,11.53999996,8.659999847,3.029999971,South Asia,Tamil Nadu,CLOSED,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,3/18/2018 21:25,Second Class
TRANSFER,2,1,26.67000008,266.6700134,Late delivery,1,69,Health and Beauty,Richmond,EE. UU.,XXXXXXXXX,Erica,18856,Hinton,XXXXXXXXX,Corporate,VA,7732 Merry Quail Manor,23223,12,Health and Beauty ,37.57866669,-77.53809357,Pacific Asia,Medan,Indonesia,18856,3/3/2018 11:23,79995,1356,26.37000084,0.090000004,183310,293.0400085,0.100000001,1,293.0400085,266.6700134,26.67000008,Southeast Asia,Sumatra Septentrional,PROCESSING,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,3/5/2018 11:23,First Class
PAYMENT,1,0,15.23999977,245.8099976,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Pearl,19300,Greene,XXXXXXXXX,Consumer,PR,6175 Golden Glade,725,2,Fitness,18.26806831,-66.0370636,Pacific Asia,Delhi,India,19300,3/10/2018 15:36,79996,1360,81.94000244,0.25,183311,327.75,0.059999999,1,327.75,245.8099976,15.23999977,South Asia,Delhi,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,3/11/2018 3:36,Same Day
DEBIT,2,2,29.95999908,399.4400024,Shipping on time,0,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Stela,18684,Goff,XXXXXXXXX,Consumer,PR,5736 Old Cloud Heath,725,6,Outdoors,18.27002716,-66.03705597,Pacific Asia,Surat,India,18684,3/1/2018 19:15,79997,1355,133.1499939,0.25,183312,532.5800171,0.079999998,1,532.5800171,399.4400024,29.95999908,South Asia,Guyarat,COMPLETE,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,3/3/2018 19:15,Second Class
TRANSFER,5,2,-0.469999999,33.38999939,Late delivery,1,75,Video Games,Buffalo,EE. UU.,XXXXXXXXX,Kevyn,20122,Cole,XXXXXXXXX,Consumer,NY,5104 Bright Lake Hollow,14215,9,Discs Shop,42.94129181,-78.80055237,Pacific Asia,Nom Pen,Camboya,20122,3/21/2018 17:18,79998,1362,6.360000134,0.159999996,183313,39.75,-0.01,1,39.75,33.38999939,-0.469999999,Southeast Asia,Nom Pen,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/26/2018 17:18,Second Class
DEBIT,6,4,1.110000014,9.81000042,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Alexandra,19618,Gray,XXXXXXXXX,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.20448685,-66.03704834,Pacific Asia,Pekanbaru,Indonesia,19618,3/14/2018 16:23,79999,1361,1.730000019,0.150000006,183314,11.53999996,0.109999999,1,11.53999996,9.81000042,1.110000014,Southeast Asia,Riau,ON_HOLD,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,3/20/2018 16:23,Standard Class
CASH,2,4,107.0800018,254.9400024,Advance shipping,0,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Charlotte,18799,Durham,XXXXXXXXX,Corporate,PR,7290 Rustic Deer Private,725,12,Health and Beauty ,18.28118134,-66.03705597,Pacific Asia,Mentougou,China,18799,3/2/2018 13:16,80000,1356,38.09999847,0.129999995,183315,293.0400085,0.419999987,1,293.0400085,254.9400024,107.0800018,Eastern Asia,Pekín,CLOSED,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,3/4/2018 13:16,Standard Class
TRANSFER,4,4,116.3799973,247.6199951,Shipping on time,0,71,Music,Chicago,EE. UU.,XXXXXXXXX,Desirae,18961,Pacheco,XXXXXXXXX,Consumer,IL,9950 Quiet Spring Wynd,60613,9,Discs Shop,41.71285629,-87.64313507,Pacific Asia,Heyuan,China,18961,3/5/2018 4:06,80001,1358,13.02999973,0.050000001,183316,260.6499939,0.469999999,1,260.6499939,247.6199951,116.3799973,Eastern Asia,Guangdong,PROCESSING,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,3/9/2018 4:06,Standard Class
PAYMENT,6,2,-59.47000122,34.97999954,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Galena,20053,Jacobson,XXXXXXXXX,Consumer,PR,7844 Rocky Deer Avenue,725,9,Discs Shop,18.23668671,-66.03705597,Pacific Asia,Aurangabad,India,20053,3/21/2018 17:06,80002,1362,4.769999981,0.119999997,183317,39.75,-1.700000048,1,39.75,34.97999954,-59.47000122,South Asia,Maharashtra,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/27/2018 17:06,Second Class
PAYMENT,2,1,2.380000114,8.659999847,Late delivery,1,74,Toys,Phoenix,EE. UU.,XXXXXXXXX,Demetria,19649,Bray,XXXXXXXXX,Home Office,AZ,1463 Silver Mountain Gate,85008,7,Fan Shop,33.47483444,-112.0087128,Pacific Asia,Gujranwala,Pakistán,19649,3/15/2018 4:25,80003,1361,2.890000105,0.25,183318,11.53999996,0.280000001,1,11.53999996,8.659999847,2.380000114,South Asia,Punyab,PENDING_PAYMENT,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,3/17/2018 4:25,First Class
DEBIT,3,4,4.46999979,29.80999947,Advance shipping,0,75,Video Games,Philadelphia,EE. UU.,XXXXXXXXX,Alma,20280,Mccoy,XXXXXXXXX,Corporate,PA,4079 Blue End,19104,9,Discs Shop,39.95473099,-75.20536804,Pacific Asia,Manila,Filipinas,20280,3/24/2018 6:35,80004,1362,9.93999958,0.25,183319,39.75,0.150000006,1,39.75,29.80999947,4.46999979,Southeast Asia,Capital Nacional,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/27/2018 6:35,Standard Class
CASH,2,4,16.79000092,34.97999954,Advance shipping,0,75,Video Games,Albuquerque,EE. UU.,XXXXXXXXX,Jacqueline,20269,Fleming,XXXXXXXXX,Consumer,NM,4845 Thunder Embers Hollow,87111,9,Discs Shop,35.13623428,-106.5444183,Pacific Asia,Chongqing,China,20269,3/24/2018 2:19,80005,1362,4.769999981,0.119999997,183320,39.75,0.479999989,1,39.75,34.97999954,16.79000092,Eastern Asia,Chongqing,CLOSED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,3/26/2018 2:19,Standard Class
CASH,6,2,78.5,209.3500061,Late delivery,1,76,Women's Clothing,Chicago,EE. UU.,XXXXXXXXX,Kirestin,20623,Pierce,XXXXXXXXX,Consumer,IL,5722 Amber Manor,60623,4,Apparel,41.85883331,-87.71582031,Pacific Asia,Daejeon,Corea del Sur,20623,3/29/2018 19:38,80006,1363,6.46999979,0.029999999,183321,215.8200073,0.379999995,1,215.8200073,209.3500061,78.5,Eastern Asia,Daejeon,CLOSED,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/4/2018 19:38,Second Class
TRANSFER,0,0,78.75,175.0099945,Shipping on time,0,70,Men's Clothing,Fremont,EE. UU.,XXXXXXXXX,Kiara,18865,Patton,XXXXXXXXX,Corporate,CA,2926 Golden Townline,94538,4,Apparel,37.54467011,-121.9774094,Pacific Asia,Anyang,Corea del Sur,18865,3/3/2018 14:52,80007,1357,35.84000015,0.170000002,183322,210.8500061,0.449999988,1,210.8500061,175.0099945,78.75,Eastern Asia,Gyeonggi,PROCESSING,,1357,70,,http://images.acmesports.sports/Men+gala+suit,Men's gala suit,210.8500061,0,3/4/2018 2:52,Same Day
DEBIT,2,1,93.15000153,321.2000122,Late delivery,1,73,Sporting Goods,Columbia,EE. UU.,XXXXXXXXX,Inez,19423,Fleming,XXXXXXXXX,Consumer,TN,3408 Tawny Spring Glen,38401,2,Fitness,35.56920242,-87.08045197,Pacific Asia,Pune,India,19423,3/11/2018 12:45,80008,1360,6.559999943,0.02,183323,327.75,0.289999992,1,327.75,321.2000122,93.15000153,South Asia,Maharashtra,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,3/13/2018 12:45,First Class
DEBIT,2,4,59,294.980011,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Emma,19434,Mayo,XXXXXXXXX,Corporate,PR,3309 Harvest Thicket,725,2,Fitness,18.20355415,-66.03705597,Pacific Asia,Tongchuan,China,19434,3/11/2018 17:00,80009,1360,32.77999878,0.100000001,183324,327.75,0.200000003,1,327.75,294.980011,59,Eastern Asia,Shaanxi,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,3/13/2018 17:00,Standard Class
DEBIT,2,1,62.59000015,215.8200073,Late delivery,1,76,Women's Clothing,Lawrence,EE. UU.,XXXXXXXXX,Belle,20500,Mcdaniel,XXXXXXXXX,Home Office,MA,2437 Silver Brook Heights,1841,4,Apparel,42.71463394,-71.16407776,Pacific Asia,Broken Hill,Australia,20500,3/27/2018 19:55,80010,1363,0,0,183325,215.8200073,0.289999992,1,215.8200073,215.8200073,62.59000015,Oceania,Nueva Gales del Sur,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/29/2018 19:55,First Class
