Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,5,4,38.27999878,79.76000214,Late delivery,1,72,Pet Supplies,Caguas,Puerto Rico,XXXXXXXXX,Kirsten,19227,Frederick,XXXXXXXXX,Consumer,PR,5514 Fallen Round,725,11,Pet Shop,18.26712799,-66.0370636,Pacific Asia,Adelaide,Australia,19227,4/9/2018 4:44,81680,1359,4.639999866,0.059999999,184995,84.40000153,0.479999989,1,84.40000153,79.76000214,38.27999878,Oceania,Australia del Sur,PROCESSING,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,4/14/2018 4:44,Standard Class
DEBIT,2,1,52.34000015,209.3500061,Late delivery,1,76,Women's Clothing,Kent,EE. UU.,XXXXXXXXX,Mikayla,20461,Gilmore,XXXXXXXXX,Consumer,WA,1557 Heather Leaf Plaza,98031,4,Apparel,47.39371109,-122.2228317,Pacific Asia,Wuhan,China,20461,4/26/2018 8:30,81681,1363,6.46999979,0.029999999,184996,215.8200073,0.25,1,215.8200073,209.3500061,52.34000015,Eastern Asia,Hubei,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/28/2018 8:30,First Class
DEBIT,5,4,128.1900024,442.0400085,Late delivery,1,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Felicia,18687,Jennings,XXXXXXXXX,Corporate,PR,1865 Dusty Deer Mountain,725,6,Outdoors,18.21885109,-66.03705597,Pacific Asia,Bangalore,India,18687,4/1/2018 19:45,81682,1355,90.54000092,0.170000002,184997,532.5800171,0.289999992,1,532.5800171,442.0400085,128.1900024,South Asia,Karnataka,COMPLETE,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/6/2018 19:45,Standard Class
DEBIT,2,4,143.6600037,442.0400085,Advance shipping,0,68,Garden,Tempe,EE. UU.,XXXXXXXXX,Shelby,18669,Stevens,XXXXXXXXX,Corporate,AZ,2231 Fallen View Beach,85282,6,Outdoors,33.40329361,-111.9140549,Pacific Asia,Bangkok,Tailandia,18669,4/1/2018 12:59,81683,1355,90.54000092,0.170000002,184998,532.5800171,0.330000013,1,532.5800171,442.0400085,143.6600037,Southeast Asia,Bangkok,COMPLETE,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/3/2018 12:59,Standard Class
PAYMENT,5,4,-27.10000038,36.97000122,Late delivery,1,75,Video Games,Summerville,EE. UU.,XXXXXXXXX,Beatty,19912,Holt,XXXXXXXXX,Home Office,SC,5645 Quaking Anchor Path,29483,9,Discs Shop,33.01840973,-80.14975739,Pacific Asia,Sydney,Australia,19912,4/18/2018 20:09,81684,1362,2.779999971,0.07,184999,39.75,-0.730000019,1,39.75,36.97000122,-27.10000038,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/23/2018 20:09,Standard Class
DEBIT,6,2,129.1499939,516.5999756,Late delivery,1,68,Garden,Salem,EE. UU.,XXXXXXXXX,Cheyenne,18698,Knowles,XXXXXXXXX,Corporate,OR,4379 Honey Private,97301,6,Outdoors,44.99621964,-123.0780258,Pacific Asia,Jinan,China,18698,4/1/2018 23:52,81685,1355,15.97999954,0.029999999,185000,532.5800171,0.25,1,532.5800171,516.5999756,129.1499939,Eastern Asia,Shandong,COMPLETE,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/7/2018 23:52,Second Class
PAYMENT,2,1,80.27999878,229.3699951,Late delivery,1,71,Music,Caguas,Puerto Rico,XXXXXXXXX,Amela,18974,Roberson,XXXXXXXXX,Corporate,PR,8263 Fallen Bluff Circuit,725,9,Discs Shop,18.25440216,-66.0370636,Pacific Asia,Geraldton,Australia,18974,4/5/2018 5:46,81686,1358,31.28000069,0.119999997,185001,260.6499939,0.349999994,1,260.6499939,229.3699951,80.27999878,Oceania,Australia Occidental,PENDING_PAYMENT,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,4/7/2018 5:46,First Class
DEBIT,3,4,11.36999989,34.97999954,Advance shipping,0,75,Video Games,Pacoima,EE. UU.,XXXXXXXXX,Martena,20215,Sparks,XXXXXXXXX,Consumer,CA,9853 Jagged Wharf,91331,9,Discs Shop,34.47901917,-117.3552856,Pacific Asia,Bangkok,Tailandia,20215,4/22/2018 12:10,81687,1362,4.769999981,0.119999997,185002,39.75,0.330000013,1,39.75,34.97999954,11.36999989,Southeast Asia,Bangkok,ON_HOLD,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/25/2018 12:10,Standard Class
DEBIT,2,1,3.24000001,249.0800018,Late delivery,1,69,Health and Beauty,Hagerstown,EE. UU.,XXXXXXXXX,Heather,18834,Rivas,XXXXXXXXX,Home Office,MD,7455 High Promenade,21740,12,Health and Beauty ,39.64164352,-77.71981812,Pacific Asia,Nakhon Ratchasima,Tailandia,18834,4/3/2018 1:13,81688,1356,43.95999908,0.150000006,185003,293.0400085,0.01,1,293.0400085,249.0800018,3.24000001,Southeast Asia,Nakhon Ratchasima,COMPLETE,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,4/5/2018 1:13,First Class
CASH,6,2,4.909999847,10.90999985,Late delivery,1,74,Toys,Amarillo,EE. UU.,XXXXXXXXX,Leigh,19678,Caldwell,XXXXXXXXX,Corporate,TX,852 Hazy Gate Circuit,79109,7,Fan Shop,35.22217941,-101.8606262,Pacific Asia,Caloundra,Australia,19678,4/15/2018 4:18,81689,1361,0.629999995,0.059999999,185004,11.53999996,0.449999988,1,11.53999996,10.90999985,4.909999847,Oceania,Queensland,CLOSED,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,4/21/2018 4:18,Second Class
PAYMENT,2,2,3.900000095,38.95999908,Shipping on time,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Portia,20169,Richard,XXXXXXXXX,Consumer,PR,414 Colonial Carrefour,725,9,Discs Shop,18.28039169,-66.0370636,Pacific Asia,Rangún,Myanmar (Birmania),20169,4/21/2018 18:53,81690,1362,0.800000012,0.02,185005,39.75,0.100000001,1,39.75,38.95999908,3.900000095,Southeast Asia,Rangún,PAYMENT_REVIEW,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/23/2018 18:53,Second Class
PAYMENT,2,1,10.72999954,39.75,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Aileen,20063,Vincent,XXXXXXXXX,Home Office,PR,9439 Blue Range,725,9,Discs Shop,18.26579094,-66.03705597,Pacific Asia,Jalalabad,Afganistán,20063,4/21/2018 4:49,81691,1362,0,0,185006,39.75,0.270000011,1,39.75,39.75,10.72999954,South Asia,Nangarhar,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/23/2018 4:49,First Class
DEBIT,4,2,138.4400024,314.6400146,Late delivery,1,73,Sporting Goods,Newark,EE. UU.,XXXXXXXXX,Imelda,19331,Castaneda,XXXXXXXXX,Home Office,DE,5860 Hidden Parkway,19711,2,Fitness,39.67436981,-75.76576996,Pacific Asia,Zhaoqing,China,19331,4/10/2018 19:46,81692,1360,13.10999966,0.039999999,185007,327.75,0.439999998,1,327.75,314.6400146,138.4400024,Eastern Asia,Guangdong,ON_HOLD,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,4/14/2018 19:46,Second Class
TRANSFER,3,4,234.8699951,479.3200073,Advance shipping,0,68,Garden,Aurora,EE. UU.,XXXXXXXXX,Xerxes,18710,Jarvis,XXXXXXXXX,Consumer,IL,6996 Velvet Diversion,60504,6,Outdoors,41.72254562,-88.27864075,Pacific Asia,Oyama,Japón,18710,4/1/2018 2:40,81693,1355,53.25999832,0.100000001,185008,532.5800171,0.49000001,1,532.5800171,479.3200073,234.8699951,Eastern Asia,Tochigi,PENDING,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/4/2018 2:40,Standard Class
DEBIT,2,4,2.25,37.56000137,Advance shipping,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Zena,20039,Knox,XXXXXXXXX,Consumer,PR,6183 Little Passage,725,9,Discs Shop,18.28331184,-66.03705597,Pacific Asia,Bacolod City,Filipinas,20039,4/20/2018 19:49,81694,1362,2.190000057,0.059999999,185009,39.75,0.059999999,1,39.75,37.56000137,2.25,Southeast Asia,Visayas Occidental,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/22/2018 19:49,Standard Class
TRANSFER,0,0,96.94999695,285.1400146,Shipping on time,0,73,Sporting Goods,Brownsville,EE. UU.,XXXXXXXXX,Mercedes,19324,Gonzalez,XXXXXXXXX,Consumer,TX,3737 Blue Path,78521,2,Fitness,25.92748261,-97.48326111,Pacific Asia,Manila,Filipinas,19324,4/10/2018 17:09,81695,1360,42.61000061,0.129999995,185010,327.75,0.340000004,1,327.75,285.1400146,96.94999695,Southeast Asia,Capital Nacional,PENDING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,4/11/2018 5:09,Same Day
TRANSFER,2,4,0.379999995,31.79999924,Advance shipping,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Indira,20209,Noble,XXXXXXXXX,Consumer,PR,4377 Little Road,725,9,Discs Shop,18.21455002,-66.03705597,Pacific Asia,Perth,Australia,20209,4/22/2018 9:54,81696,1362,7.949999809,0.200000003,185011,39.75,0.01,1,39.75,31.79999924,0.379999995,Oceania,Australia Occidental,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/24/2018 9:54,Standard Class
PAYMENT,5,2,-246.3600006,321.2000122,Late delivery,1,73,Sporting Goods,Canovanas,Puerto Rico,XXXXXXXXX,Brynne,19477,Giles,XXXXXXXXX,Corporate,PR,7342 Hazy Beacon Park,729,2,Fitness,18.3957901,-65.87288666,Pacific Asia,Seúl,Corea del Sur,19477,4/12/2018 0:51,81697,1360,6.559999943,0.02,185012,327.75,-0.769999981,1,327.75,321.2000122,-246.3600006,Eastern Asia,Seúl,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,4/17/2018 0:51,Second Class
TRANSFER,5,4,53.75,268.7600098,Shipping canceled,0,73,Sporting Goods,Los Angeles,EE. UU.,XXXXXXXXX,Kelly,19302,Santana,XXXXXXXXX,Consumer,CA,2199 Dewy Leaf Orchard,90001,2,Fitness,33.97934723,-118.2500534,Pacific Asia,Newcastle,Australia,19302,4/10/2018 8:52,81698,1360,59,0.180000007,185013,327.75,0.200000003,1,327.75,268.7600098,53.75,Oceania,Nueva Gales del Sur,SUSPECTED_FRAUD,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,4/15/2018 8:52,Standard Class
TRANSFER,3,4,-3.569999933,254.9400024,Advance shipping,0,69,Health and Beauty,Quincy,EE. UU.,XXXXXXXXX,Stella,18835,Cain,XXXXXXXXX,Home Office,MA,550 Amber Port,2169,12,Health and Beauty ,42.23906326,-71.00604248,Pacific Asia,Yakarta,Indonesia,18835,4/3/2018 1:36,81699,1356,38.09999847,0.129999995,185014,293.0400085,-0.01,1,293.0400085,254.9400024,-3.569999933,Southeast Asia,Yakarta,PENDING,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,4/6/2018 1:36,Standard Class
DEBIT,3,4,20.23999977,321.2000122,Advance shipping,0,73,Sporting Goods,Cleveland,EE. UU.,XXXXXXXXX,Lilah,19405,Holmes,XXXXXXXXX,Corporate,OH,7701 Rustic Carrefour,44102,2,Fitness,41.47214127,-81.73681641,Pacific Asia,Lahore,Pakistán,19405,4/10/2018 21:50,81700,1360,6.559999943,0.02,185015,327.75,0.059999999,1,327.75,321.2000122,20.23999977,South Asia,Punyab,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,4/13/2018 21:50,Standard Class
DEBIT,6,4,1.409999967,8.659999847,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Constance,19523,Schneider,XXXXXXXXX,Consumer,PR,1564 Grand Bear Green,725,7,Fan Shop,18.20144081,-66.0370636,Pacific Asia,Brisbane,Australia,19523,4/12/2018 18:08,81701,1361,2.890000105,0.25,185016,11.53999996,0.159999996,1,11.53999996,8.659999847,1.409999967,Oceania,Queensland,ON_HOLD,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,4/18/2018 18:08,Standard Class
DEBIT,6,2,97.37999725,207.1900024,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Adele,20568,Holloway,XXXXXXXXX,Home Office,PR,4136 Emerald Key,725,4,Apparel,18.25788117,-66.03704834,Pacific Asia,Perth,Australia,20568,4/28/2018 0:41,81702,1363,8.630000114,0.039999999,185017,215.8200073,0.469999999,1,215.8200073,207.1900024,97.37999725,Oceania,Australia Occidental,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,5/4/2018 0:41,Second Class
PAYMENT,6,4,-11.85999966,37.75999832,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Lee,19788,Mcintosh,XXXXXXXXX,Corporate,PR,7017 Clear Bay,725,9,Discs Shop,18.29500008,-66.03705597,Pacific Asia,Brisbane,Australia,19788,4/16/2018 21:36,81703,1362,1.99000001,0.050000001,185018,39.75,-0.310000002,1,39.75,37.75999832,-11.85999966,Oceania,Queensland,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/22/2018 21:36,Standard Class
CASH,2,1,3.430000067,10.39000034,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Jordan,19603,Mcgee,XXXXXXXXX,Consumer,PR,8344 Dewy Fawn Farms,725,7,Fan Shop,18.26939392,-66.03704834,Pacific Asia,Lahore,Pakistán,19603,4/14/2018 0:10,81704,1361,1.149999976,0.100000001,185019,11.53999996,0.330000013,1,11.53999996,10.39000034,3.430000067,South Asia,Punyab,CLOSED,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,4/16/2018 0:10,First Class
PAYMENT,5,4,164.4299927,505.9500122,Late delivery,1,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Carolyn,18732,Valencia,XXXXXXXXX,Consumer,PR,7890 Clear Corner,725,6,Outdoors,18.25284958,-66.0370636,Pacific Asia,Bandung,Indonesia,18732,4/1/2018 10:56,81705,1355,26.62999916,0.050000001,185020,532.5800171,0.330000013,1,532.5800171,505.9500122,164.4299927,Southeast Asia,Java Occidental,PENDING_PAYMENT,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/6/2018 10:56,Standard Class
CASH,6,2,1.559999943,38.95999908,Late delivery,1,75,Video Games,Sunnyvale,EE. UU.,XXXXXXXXX,Hope,20313,Hines,XXXXXXXXX,Consumer,CA,2704 Colonial Barn Nook,94087,9,Discs Shop,37.34466934,-122.0356674,Pacific Asia,Bihar Sharif,India,20313,4/24/2018 0:57,81706,1362,0.800000012,0.02,185021,39.75,0.039999999,1,39.75,38.95999908,1.559999943,South Asia,Bihar,CLOSED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/30/2018 0:57,Second Class
CASH,3,4,29.15999985,258.0400085,Advance shipping,0,71,Music,Buena Park,EE. UU.,XXXXXXXXX,September,18965,Bryan,XXXXXXXXX,Corporate,CA,3740 Velvet Rise,90620,9,Discs Shop,34.13899231,-118.3884659,Pacific Asia,Dhule,India,18965,4/5/2018 2:22,81707,1358,2.609999895,0.01,185022,260.6499939,0.109999999,1,260.6499939,258.0400085,29.15999985,South Asia,Maharashtra,CLOSED,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,4/8/2018 2:22,Standard Class
TRANSFER,0,0,-4.119999886,32.99000168,Shipping on time,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Yetta,20103,Watts,XXXXXXXXX,Consumer,PR,4089 Silver Autumn Crossing,725,9,Discs Shop,18.23298264,-66.03705597,Pacific Asia,Kuantan,Malasia,20103,4/20/2018 18:08,81708,1362,6.760000229,0.170000002,185023,39.75,-0.129999995,1,39.75,32.99000168,-4.119999886,Southeast Asia,Pahang,PROCESSING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/21/2018 6:08,Same Day
DEBIT,4,4,5.679999828,69.20999908,Shipping on time,0,72,Pet Supplies,Caguas,Puerto Rico,XXXXXXXXX,Carolyn,19056,Rhodes,XXXXXXXXX,Corporate,PR,4379 Heather Parkway,725,11,Pet Shop,18.23806381,-66.03705597,Pacific Asia,Launceston,Australia,19056,4/6/2018 12:32,81709,1359,15.18999958,0.180000007,185024,84.40000153,0.079999998,1,84.40000153,69.20999908,5.679999828,Oceania,Tasmania,COMPLETE,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,4/10/2018 12:32,Standard Class
CASH,3,2,19.68000031,39.34999847,Late delivery,1,75,Video Games,Philadelphia,EE. UU.,XXXXXXXXX,Patience,19810,Powell,XXXXXXXXX,Consumer,PA,8830 Honey Fawn Bend,19131,9,Discs Shop,40.0032196,-75.20815277,Pacific Asia,Bunbury,Australia,19810,4/17/2018 5:51,81710,1362,0.400000006,0.01,185025,39.75,0.5,1,39.75,39.34999847,19.68000031,Oceania,Australia Occidental,CLOSED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/20/2018 5:51,Second Class
CASH,6,2,20.88999939,83.55999756,Late delivery,1,72,Pet Supplies,Caguas,Puerto Rico,XXXXXXXXX,Zenaida,19268,Atkins,XXXXXXXXX,Corporate,PR,3271 Amber Downs,725,11,Pet Shop,18.23776627,-66.03704834,Pacific Asia,Palembang,Indonesia,19268,4/9/2018 20:08,81711,1359,0.839999974,0.01,185026,84.40000153,0.25,1,84.40000153,83.55999756,20.88999939,Southeast Asia,Sumatra Meridional,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,4/15/2018 20:08,Second Class
DEBIT,1,0,133.3000031,272.0299988,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Tara,19357,Gordon,XXXXXXXXX,Corporate,PR,425 Noble Lane,725,2,Fitness,18.20097351,-66.03704834,Pacific Asia,Cairns,Australia,19357,4/11/2018 5:32,81712,1360,55.72000122,0.170000002,185027,327.75,0.49000001,1,327.75,272.0299988,133.3000031,Oceania,Queensland,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,4/11/2018 17:32,Same Day
DEBIT,5,2,4.340000153,9.229999542,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Mira,19632,Elliott,XXXXXXXXX,Corporate,PR,3891 Broad Line,725,7,Fan Shop,18.22788811,-66.03705597,Pacific Asia,Chennai,India,19632,4/14/2018 11:02,81713,1361,2.309999943,0.200000003,185028,11.53999996,0.469999999,1,11.53999996,9.229999542,4.340000153,South Asia,Tamil Nadu,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,4/19/2018 11:02,Second Class
TRANSFER,4,4,3.150000095,35.77999878,Shipping on time,0,75,Video Games,Joliet,EE. UU.,XXXXXXXXX,Myra,20126,Oneil,XXXXXXXXX,Consumer,IL,4135 Golden Shadow Front,60435,9,Discs Shop,41.81592178,-87.82077026,Pacific Asia,Peshawar,Pakistán,20126,4/21/2018 2:45,81714,1362,3.980000019,0.100000001,185029,39.75,0.090000004,1,39.75,35.77999878,3.150000095,South Asia,Jaiber Pajtunjuá,PROCESSING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/25/2018 2:45,Standard Class
CASH,5,2,5.570000172,74.26999664,Late delivery,1,72,Pet Supplies,Garden Grove,EE. UU.,XXXXXXXXX,Sybill,19187,Donaldson,XXXXXXXXX,Consumer,CA,5908 Shady Log Forest,92840,11,Pet Shop,33.77386475,-118.0264511,Pacific Asia,Rawalpindi,Pakistán,19187,4/8/2018 13:43,81715,1359,10.13000011,0.119999997,185030,84.40000153,0.079999998,1,84.40000153,74.26999664,5.570000172,South Asia,Punyab,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,4/13/2018 13:43,Second Class
DEBIT,3,4,-44.52000046,505.9500122,Advance shipping,0,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Tara,18660,Pace,XXXXXXXXX,Corporate,PR,3450 Quiet Hickory Harbour,725,6,Outdoors,18.24549294,-66.03705597,Pacific Asia,Chongqing,China,18660,4/1/2018 9:37,81716,1355,26.62999916,0.050000001,185031,532.5800171,-0.090000004,1,532.5800171,505.9500122,-44.52000046,Eastern Asia,Chongqing,ON_HOLD,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/4/2018 9:37,Standard Class
DEBIT,3,4,2.680000067,9.579999924,Advance shipping,0,74,Toys,Ogden,EE. UU.,XXXXXXXXX,Heidi,19670,Warren,XXXXXXXXX,Home Office,UT,9530 Little Fox Towers,84404,7,Fan Shop,41.27436829,-111.9628677,Pacific Asia,Pune,India,19670,4/15/2018 1:18,81717,1361,1.960000038,0.170000002,185032,11.53999996,0.280000001,1,11.53999996,9.579999924,2.680000067,South Asia,Maharashtra,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,4/18/2018 1:18,Standard Class
CASH,2,1,34.33000183,70.05000305,Late delivery,1,72,Pet Supplies,Augusta,EE. UU.,XXXXXXXXX,Jolene,19165,Ramirez,XXXXXXXXX,Consumer,GA,7550 Sleepy View Court,30907,11,Pet Shop,33.52104187,-82.04935455,Pacific Asia,Perth,Australia,19165,4/8/2018 5:28,81718,1359,14.35000038,0.170000002,185033,84.40000153,0.49000001,1,84.40000153,70.05000305,34.33000183,Oceania,Australia Occidental,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,4/10/2018 5:28,First Class
DEBIT,3,2,55.54999924,213.6600037,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Megan,20535,Espinoza,XXXXXXXXX,Home Office,PR,5645 Sunny Spring Gate,725,4,Apparel,18.21384811,-66.0370636,Pacific Asia,Caloocan,Filipinas,20535,4/27/2018 12:17,81719,1363,2.160000086,0.01,185034,215.8200073,0.25999999,1,215.8200073,213.6600037,55.54999924,Southeast Asia,Capital Nacional,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/30/2018 12:17,Second Class
DEBIT,2,2,38.54999924,205.0299988,Shipping on time,0,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Sopoline,20549,Sosa,XXXXXXXXX,Home Office,PR,2556 Wishing Zephyr Turnabout,725,4,Apparel,18.2566185,-66.0370636,Pacific Asia,Lahore,Pakistán,20549,4/27/2018 17:32,81720,1363,10.78999996,0.050000001,185035,215.8200073,0.189999998,1,215.8200073,205.0299988,38.54999924,South Asia,Punyab,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/29/2018 17:32,Second Class
CASH,2,1,104.0100021,495.2999878,Late delivery,1,68,Garden,New York,EE. UU.,XXXXXXXXX,Amanda,18676,Rush,XXXXXXXXX,Corporate,NY,9255 Cotton Rabbit Promenade,10023,6,Outdoors,40.77587891,-73.98165894,Pacific Asia,Mount Gambier,Australia,18676,4/1/2018 15:37,81721,1355,37.27999878,0.07,185036,532.5800171,0.209999993,1,532.5800171,495.2999878,104.0100021,Oceania,Australia del Sur,CLOSED,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/3/2018 15:37,First Class
DEBIT,6,4,4.519999981,10.03999996,Late delivery,1,74,Toys,Albuquerque,EE. UU.,XXXXXXXXX,Maisie,19583,Randolph,XXXXXXXXX,Consumer,NM,8259 Foggy Edge,87111,7,Fan Shop,35.13623428,-106.5444183,Pacific Asia,Perth,Australia,19583,4/13/2018 16:39,81722,1361,1.5,0.129999995,185037,11.53999996,0.449999988,1,11.53999996,10.03999996,4.519999981,Oceania,Australia Occidental,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,4/19/2018 16:39,Standard Class
DEBIT,2,1,53.74000168,179.1300049,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Gillian,20684,Gilliam,XXXXXXXXX,Consumer,PR,7885 Sleepy Cove,725,4,Apparel,18.28990173,-66.0370636,Pacific Asia,Pasig,Filipinas,20684,4/29/2018 20:13,81723,1363,36.68999863,0.170000002,185038,215.8200073,0.300000012,1,215.8200073,179.1300049,53.74000168,Southeast Asia,Capital Nacional,ON_HOLD,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,5/1/2018 20:13,First Class
DEBIT,4,4,38.45999908,78.48999786,Shipping on time,0,72,Pet Supplies,North Hills,EE. UU.,XXXXXXXXX,Iola,19136,Rios,XXXXXXXXX,Corporate,CA,5486 Golden Bluff Field,91343,11,Pet Shop,34.23563004,-118.4847031,Pacific Asia,Luohe,China,19136,4/7/2018 18:34,81724,1359,5.909999847,0.07,185039,84.40000153,0.49000001,1,84.40000153,78.48999786,38.45999908,Eastern Asia,Henan,COMPLETE,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,4/11/2018 18:34,Standard Class
PAYMENT,1,0,10.13000011,38.95999908,Late delivery,1,75,Video Games,New Haven,EE. UU.,XXXXXXXXX,Illiana,20331,Hines,XXXXXXXXX,Corporate,CT,2699 Jagged Horse Highway,6511,9,Discs Shop,37.77542877,-85.49597931,Pacific Asia,Kanpur,India,20331,4/24/2018 7:43,81725,1362,0.800000012,0.02,185040,39.75,0.25999999,1,39.75,38.95999908,10.13000011,South Asia,Uttar Pradesh,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/24/2018 19:43,Same Day
DEBIT,2,4,6.260000229,35.77999878,Advance shipping,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Faith,19874,Mckinney,XXXXXXXXX,Consumer,PR,4905 Lazy Stead,725,9,Discs Shop,18.29492188,-66.0370636,Pacific Asia,Ho Chi Minh City,Vietnam,19874,4/18/2018 5:52,81726,1362,3.980000019,0.100000001,185041,39.75,0.180000007,1,39.75,35.77999878,6.260000229,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/20/2018 5:52,Standard Class
