Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,3,4,2.420000076,10.90999985,Advance shipping,0,74,Toys,Lancaster,EE. UU.,XXXXXXXXX,Elaine,19750,Finch,XXXXXXXXX,Consumer,PA,5078 Green Street,17601,7,Fan Shop,40.0741272,-76.35184479,Pacific Asia,Port Macquarie,Australia,19750,2/15/2018 6:51,78013,1361,0.629999995,0.059999999,181328,11.53999996,0.219999999,1,11.53999996,10.90999985,2.420000076,Oceania,Nueva Gales del Sur,PROCESSING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/18/2018 6:51,Standard Class
TRANSFER,3,4,111.4800034,237.1900024,Advance shipping,0,71,Music,Caguas,Puerto Rico,XXXXXXXXX,Germane,18940,Thomas,XXXXXXXXX,Corporate,PR,2056 Misty Lookout,725,9,Discs Shop,18.23764038,-66.03705597,Pacific Asia,Sydney,Australia,18940,2/4/2018 11:04,78807,1358,23.45999908,0.090000004,182122,260.6499939,0.469999999,1,260.6499939,237.1900024,111.4800034,Oceania,Nueva Gales del Sur,PENDING,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/7/2018 11:04,Standard Class
TRANSFER,5,4,89.05999756,185.5500031,Late delivery,1,70,Men's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Tatiana,18887,Jones,XXXXXXXXX,Consumer,PR,1855 Silver Manor,725,4,Apparel,18.22220612,-66.03705597,Pacific Asia,Bhiwandi,India,18887,2/3/2018 16:30,79099,1357,25.29999924,0.119999997,182414,210.8500061,0.479999989,1,210.8500061,185.5500031,89.05999756,South Asia,Maharashtra,PROCESSING,,1357,70,,http://images.acmesports.sports/Men+gala+suit,Men's gala suit,210.8500061,0,2/8/2018 16:30,Standard Class
CASH,6,4,95.20999908,272.0299988,Late delivery,1,73,Sporting Goods,Tucson,EE. UU.,XXXXXXXXX,Tallulah,19303,Pratt,XXXXXXXXX,Consumer,AZ,4839 Red Apple Arbor,85713,2,Fitness,32.19872284,-110.9685822,Pacific Asia,Caloundra,Australia,19303,2/9/2018 18:14,77401,1360,55.72000122,0.170000002,180716,327.75,0.349999994,1,327.75,272.0299988,95.20999908,Oceania,Queensland,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/15/2018 18:14,Standard Class
TRANSFER,2,1,120.1100006,250.2200012,Late delivery,1,71,Music,Caguas,Puerto Rico,XXXXXXXXX,Felicia,18998,Albert,XXXXXXXXX,Corporate,PR,9501 Red Island,725,9,Discs Shop,18.29252815,-66.03705597,Pacific Asia,Toowoomba,Australia,18998,2/5/2018 7:23,78558,1358,10.43000031,0.039999999,181873,260.6499939,0.479999989,1,260.6499939,250.2200012,120.1100006,Oceania,Queensland,PROCESSING,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/7/2018 7:23,First Class
DEBIT,5,4,45.43000031,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Lilah,19352,Glass,XXXXXXXXX,Home Office,PR,9871 Cotton Lagoon End,725,2,Fitness,18.26308632,-66.03705597,Pacific Asia,Ho Chi Minh City,Vietnam,19352,2/10/2018 11:24,77349,1360,3.279999971,0.01,180664,327.75,0.140000001,1,327.75,324.4700012,45.43000031,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/15/2018 11:24,Standard Class
TRANSFER,2,1,1.379999995,9.229999542,Late delivery,1,74,Toys,Los Angeles,EE. UU.,XXXXXXXXX,Halla,19740,Cabrera,XXXXXXXXX,Home Office,CA,771 Noble Parkway,90019,7,Fan Shop,34.13654709,-118.2666016,Pacific Asia,Bangkok,Tailandia,19740,2/15/2018 3:20,78023,1361,2.309999943,0.200000003,181338,11.53999996,0.150000006,1,11.53999996,9.229999542,1.379999995,Southeast Asia,Bangkok,PENDING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/17/2018 3:20,First Class
TRANSFER,2,4,-153.8500061,219.7799988,Advance shipping,0,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Veronica,18739,Hatfield,XXXXXXXXX,Consumer,PR,4555 Amber Apple Cape,725,12,Health and Beauty ,18.23506546,-66.0370636,Pacific Asia,Orange,Australia,18739,2/1/2018 12:39,79063,1356,73.26000214,0.25,182378,293.0400085,-0.699999988,1,293.0400085,219.7799988,-153.8500061,Oceania,Nueva Gales del Sur,PENDING,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/3/2018 12:39,Standard Class
PAYMENT,6,4,10.32999992,32.99000168,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Stella,20013,Moss,XXXXXXXXX,Consumer,PR,1381 Cinder Treasure Farms,725,9,Discs Shop,18.21757317,-66.03705597,Pacific Asia,Seremban,Malasia,20013,2/19/2018 2:59,79019,1362,6.760000229,0.170000002,182334,39.75,0.310000002,1,39.75,32.99000168,10.32999992,Southeast Asia,Negeri Sembilan,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/25/2018 2:59,Standard Class
TRANSFER,4,4,103.8499985,399.4400024,Shipping canceled,0,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Danielle,18666,Mullen,XXXXXXXXX,Consumer,PR,7588 High Way,725,6,Outdoors,18.29260635,-66.03705597,Pacific Asia,Harbin,China,18666,2/1/2018 11:04,79056,1355,133.1499939,0.25,182371,532.5800171,0.25999999,1,532.5800171,399.4400024,103.8499985,Eastern Asia,Heilongjiang,CANCELED,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,2/5/2018 11:04,Standard Class
CASH,6,4,-14.85000038,74.26999664,Late delivery,1,72,Pet Supplies,Dorchester Center,EE. UU.,XXXXXXXXX,Fiona,19133,Nolan,XXXXXXXXX,Consumer,MA,37 Merry Pathway,2124,11,Pet Shop,42.27264023,-71.06801605,Pacific Asia,Qitaihe,China,19133,2/7/2018 6:41,77763,1359,10.13000011,0.119999997,181078,84.40000153,-0.200000003,1,84.40000153,74.26999664,-14.85000038,Eastern Asia,Heilongjiang,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,2/13/2018 6:41,Standard Class
CASH,3,4,11.93000031,29.80999947,Advance shipping,0,75,Video Games,San Diego,EE. UU.,XXXXXXXXX,May,20370,Carson,XXXXXXXXX,Consumer,CA,1840 Fallen Lane,92104,9,Discs Shop,32.75012589,-117.1374207,Pacific Asia,Chandigarh,India,20370,2/23/2018 8:03,77805,1362,9.93999958,0.25,181120,39.75,0.400000006,1,39.75,29.80999947,11.93000031,South Asia,Chandigarh,CLOSED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/26/2018 8:03,Standard Class
DEBIT,5,4,24.34000015,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Lavinia,19442,Houston,XXXXXXXXX,Corporate,PR,432 Rocky Link,725,2,Fitness,18.26264191,-66.03705597,Pacific Asia,Herat,Afganistán,19442,2/10/2018 18:56,77259,1360,3.279999971,0.01,180574,327.75,0.079999998,1,327.75,324.4700012,24.34000015,South Asia,Herat,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/15/2018 18:56,Standard Class
TRANSFER,4,4,-251.3800049,327.75,Shipping on time,0,73,Sporting Goods,Hempstead,EE. UU.,XXXXXXXXX,Clare,19371,Jenkins,XXXXXXXXX,Home Office,NY,8776 Green Ridge,11550,2,Fitness,40.68703461,-73.62446594,Pacific Asia,Sydney,Australia,19371,2/10/2018 18:04,77330,1360,0,0,180645,327.75,-0.769999981,1,327.75,327.75,-251.3800049,Oceania,Nueva Gales del Sur,PROCESSING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/14/2018 18:04,Standard Class
DEBIT,6,4,10.14000034,34.97999954,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Katelyn,20143,Sweet,XXXXXXXXX,Home Office,PR,6315 Gentle Creek Ledge,725,9,Discs Shop,18.22512627,-66.03705597,Pacific Asia,Guntur,India,20143,2/20/2018 0:32,78984,1362,4.769999981,0.119999997,182299,39.75,0.289999992,1,39.75,34.97999954,10.14000034,South Asia,Andhra Pradesh,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/26/2018 0:32,Standard Class
DEBIT,2,1,-30.48999977,39.75,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Sage,20189,Kirby,XXXXXXXXX,Consumer,PR,9879 Lazy Horse Mall,725,9,Discs Shop,18.20810509,-66.03704834,Pacific Asia,Linhai,China,20189,2/20/2018 16:39,79310,1362,0,0,182625,39.75,-0.769999981,1,39.75,39.75,-30.48999977,Eastern Asia,Zhejiang,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/22/2018 16:39,First Class
CASH,5,4,91.23000336,260.6499939,Late delivery,1,71,Music,Greensburg,EE. UU.,XXXXXXXXX,Odette,18912,Little,XXXXXXXXX,Corporate,PA,466 Stony Arbor,15601,9,Discs Shop,40.3028183,-79.54406738,Pacific Asia,Brisbane,Australia,18912,2/4/2018 1:15,77669,1358,0,0,180984,260.6499939,0.349999994,1,260.6499939,260.6499939,91.23000336,Oceania,Queensland,CLOSED,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/9/2018 1:15,Standard Class
CASH,5,4,55.5699997,213.7299957,Late delivery,1,71,Music,Cumberland,EE. UU.,XXXXXXXXX,Nevada,18987,French,XXXXXXXXX,Consumer,MD,1110 Merry Trace,21502,9,Discs Shop,39.63815308,-78.82398987,Pacific Asia,Hubli,India,18987,2/5/2018 3:32,77801,1358,46.91999817,0.180000007,181116,260.6499939,0.25999999,1,260.6499939,213.7299957,55.5699997,South Asia,Karnataka,CLOSED,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/10/2018 3:32,Standard Class
PAYMENT,4,4,45.3199997,161.8699951,Shipping on time,0,76,Women's Clothing,Greensburg,EE. UU.,XXXXXXXXX,Marah,20411,Wilkinson,XXXXXXXXX,Consumer,PA,9460 Hidden Landing,15601,4,Apparel,40.3028183,-79.54406738,Pacific Asia,Sydney,Australia,20411,2/23/2018 22:25,78483,1363,53.95999908,0.25,181798,215.8200073,0.280000001,1,215.8200073,161.8699951,45.3199997,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,2/27/2018 22:25,Standard Class
DEBIT,4,2,76.48000336,203.9499969,Late delivery,1,76,Women's Clothing,Jamaica,EE. UU.,XXXXXXXXX,Lila,20566,Estes,XXXXXXXXX,Consumer,NY,2638 Clear Log Island,11435,4,Apparel,40.70252991,-73.8146286,Pacific Asia,Bhubaneswar,India,20566,2/26/2018 4:44,78332,1363,11.86999989,0.059999999,181647,215.8200073,0.379999995,1,215.8200073,203.9499969,76.48000336,South Asia,Odisha,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/2/2018 4:44,Second Class
DEBIT,2,1,114.7300034,254.9400024,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Hillary,18763,Melton,XXXXXXXXX,Consumer,PR,8426 Umber Gardens,725,12,Health and Beauty ,18.24073601,-66.0370636,Pacific Asia,Changchun,China,18763,2/1/2018 21:03,79302,1356,38.09999847,0.129999995,182617,293.0400085,0.449999988,1,293.0400085,254.9400024,114.7300034,Eastern Asia,Jilin,COMPLETE,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/3/2018 21:03,First Class
TRANSFER,2,1,66.29000092,254.9400024,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Jaime,18853,Robbins,XXXXXXXXX,Consumer,PR,2414 Rocky Island Parade,725,12,Health and Beauty ,18.27415085,-66.03705597,Pacific Asia,Kwinana,Australia,18853,2/3/2018 4:35,79029,1356,38.09999847,0.129999995,182344,293.0400085,0.25999999,1,293.0400085,254.9400024,66.29000092,Oceania,Australia Occidental,PROCESSING,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/5/2018 4:35,First Class
CASH,2,1,-16.04000092,80.18000031,Late delivery,1,72,Pet Supplies,Austin,EE. UU.,XXXXXXXXX,Kiayada,19084,Cooke,XXXXXXXXX,Consumer,TX,1661 Gentle Rabbit Turnabout,78753,11,Pet Shop,30.35012245,-97.69873047,Pacific Asia,Depok,Indonesia,19084,2/6/2018 13:31,77476,1359,4.21999979,0.050000001,180791,84.40000153,-0.200000003,1,84.40000153,80.18000031,-16.04000092,Southeast Asia,Yogyakarta,CLOSED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,2/8/2018 13:31,First Class
DEBIT,6,2,4,11.42000008,Late delivery,1,74,Toys,Methuen,EE. UU.,XXXXXXXXX,Zenaida,19683,Shaw,XXXXXXXXX,Corporate,MA,8632 Bright Route,1844,7,Fan Shop,42.72396851,-71.18476868,Pacific Asia,Huizhou,China,19683,2/14/2018 7:22,78080,1361,0.119999997,0.01,181395,11.53999996,0.349999994,1,11.53999996,11.42000008,4,Eastern Asia,Guangdong,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/20/2018 7:22,Second Class
DEBIT,6,4,73.41999817,262.2000122,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Teagan,19463,Romero,XXXXXXXXX,Consumer,PR,1564 Rocky Terrace,725,2,Fitness,18.27526093,-66.0370636,Pacific Asia,Guilin,China,19463,2/11/2018 2:18,77235,1360,65.55000305,0.200000003,180550,327.75,0.280000001,1,327.75,262.2000122,73.41999817,Eastern Asia,Guangxi,ON_HOLD,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/17/2018 2:18,Standard Class
TRANSFER,2,4,11.76000023,37.56000137,Advance shipping,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Mollie,19769,Bailey,XXXXXXXXX,Consumer,PR,1490 Silver Canyon,725,9,Discs Shop,18.22641373,-66.03704834,Pacific Asia,Zhengzhou,China,19769,2/15/2018 13:30,79075,1362,2.190000057,0.059999999,182390,39.75,0.310000002,1,39.75,37.56000137,11.76000023,Eastern Asia,Henan,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/17/2018 13:30,Standard Class
PAYMENT,6,4,-139.2599945,84.40000153,Late delivery,1,72,Pet Supplies,Round Rock,EE. UU.,XXXXXXXXX,Serina,19053,Atkinson,XXXXXXXXX,Corporate,TX,2306 Fallen Trace,78664,11,Pet Shop,30.50919151,-97.71290588,Pacific Asia,Yuci,China,19053,2/6/2018 2:39,77925,1359,0,0,181240,84.40000153,-1.649999976,1,84.40000153,84.40000153,-139.2599945,Eastern Asia,Shanxi,PENDING_PAYMENT,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,2/12/2018 2:39,Standard Class
DEBIT,5,2,0.910000026,11.42000008,Late delivery,1,74,Toys,Hyattsville,EE. UU.,XXXXXXXXX,Astra,19647,Roy,XXXXXXXXX,Home Office,MD,3587 Thunder Rise,20783,7,Fan Shop,38.98764038,-76.95479584,Pacific Asia,Gujranwala,Pakistán,19647,2/13/2018 18:46,78116,1361,0.119999997,0.01,181431,11.53999996,0.079999998,1,11.53999996,11.42000008,0.910000026,South Asia,Punyab,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/18/2018 18:46,Second Class
CASH,4,4,4.760000229,11.07999992,Shipping on time,0,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Adrienne,19716,Hinton,XXXXXXXXX,Consumer,PR,4527 Silent Fawn Wharf,725,7,Fan Shop,18.2260952,-66.03705597,Pacific Asia,Mumbai,India,19716,2/14/2018 18:56,78047,1361,0.460000008,0.039999999,181362,11.53999996,0.430000007,1,11.53999996,11.07999992,4.760000229,South Asia,Maharashtra,CLOSED,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/18/2018 18:56,Standard Class
PAYMENT,4,4,83.51000214,298.25,Shipping on time,0,73,Sporting Goods,Canton,EE. UU.,XXXXXXXXX,Fatima,19291,Fowler,XXXXXXXXX,Corporate,MI,3750 Green Anchor Orchard,48187,2,Fitness,42.34844208,-83.43744659,Pacific Asia,Mardan,Pakistán,19291,2/9/2018 14:02,77413,1360,29.5,0.090000004,180728,327.75,0.280000001,1,327.75,298.25,83.51000214,South Asia,Jaiber Pajtunjuá,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/13/2018 14:02,Standard Class
DEBIT,6,4,3.170000076,11.31000042,Late delivery,1,74,Toys,Florissant,EE. UU.,XXXXXXXXX,Cleo,19718,Zimmerman,XXXXXXXXX,Consumer,MO,2805 Indian Passage,63031,7,Fan Shop,38.79660034,-90.34640503,Pacific Asia,Wuxi,China,19718,2/14/2018 19:38,78045,1361,0.230000004,0.02,181360,11.53999996,0.280000001,1,11.53999996,11.31000042,3.170000076,Eastern Asia,Jiangsu,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/20/2018 19:38,Standard Class
TRANSFER,4,4,-163.9600067,245.8099976,Shipping on time,0,73,Sporting Goods,Bronx,EE. UU.,XXXXXXXXX,Dakota,19426,Green,XXXXXXXXX,Consumer,NY,2720 Stony Field,10458,2,Fitness,40.86618042,-73.87023926,Pacific Asia,Pune,India,19426,2/10/2018 13:20,77275,1360,81.94000244,0.25,180590,327.75,-0.670000017,1,327.75,245.8099976,-163.9600067,South Asia,Maharashtra,PROCESSING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/14/2018 13:20,Standard Class
DEBIT,1,0,9.569999695,32.99000168,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Violet,20337,Joyce,XXXXXXXXX,Corporate,PR,852 Green Private,725,9,Discs Shop,18.24361801,-66.03705597,Pacific Asia,Samarinda,Indonesia,20337,2/22/2018 20:30,77829,1362,6.760000229,0.170000002,181144,39.75,0.289999992,1,39.75,32.99000168,9.569999695,Southeast Asia,Kalimantan Oriental,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/23/2018 8:30,Same Day
TRANSFER,3,4,4.699999809,37.56000137,Advance shipping,0,75,Video Games,Mission Viejo,EE. UU.,XXXXXXXXX,Iola,20075,Bean,XXXXXXXXX,Consumer,CA,7596 Bright Pike,92692,9,Discs Shop,33.64875412,-117.6374283,Pacific Asia,Kabul,Afganistán,20075,2/19/2018 0:42,78896,1362,2.190000057,0.059999999,182211,39.75,0.129999995,1,39.75,37.56000137,4.699999809,South Asia,Kabul,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/22/2018 0:42,Standard Class
DEBIT,4,4,46.93999863,187.7599945,Shipping on time,0,76,Women's Clothing,West Orange,EE. UU.,XXXXXXXXX,Gillian,20381,Church,XXXXXXXXX,Consumer,NJ,6009 Quiet Corner,7052,4,Apparel,40.77758408,-74.2411499,Pacific Asia,Hanoi,Vietnam,20381,2/23/2018 11:55,78609,1363,28.05999947,0.129999995,181924,215.8200073,0.25,1,215.8200073,187.7599945,46.93999863,Southeast Asia,Th? Dô Hà N?i,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,2/27/2018 11:55,Standard Class
PAYMENT,4,4,8.93999958,35.77999878,Shipping on time,0,75,Video Games,New Haven,EE. UU.,XXXXXXXXX,Xerxes,19856,King,XXXXXXXXX,Home Office,CT,3329 Wishing Lake Cove,6511,9,Discs Shop,38.91280747,-92.28943634,Pacific Asia,Bangkok,Tailandia,19856,2/16/2018 19:59,79206,1362,3.980000019,0.100000001,182521,39.75,0.25,1,39.75,35.77999878,8.93999958,Southeast Asia,Bangkok,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/20/2018 19:59,Standard Class
DEBIT,5,4,2.930000067,35.77999878,Late delivery,1,75,Video Games,Porterville,EE. UU.,XXXXXXXXX,Kai,19982,Golden,XXXXXXXXX,Home Office,CA,3482 Indian Pony Towers,93257,9,Discs Shop,36.06955338,-119.0176849,Pacific Asia,Gold Coast,Australia,19982,2/18/2018 16:07,79140,1362,3.980000019,0.100000001,182455,39.75,0.079999998,1,39.75,35.77999878,2.930000067,Oceania,Queensland,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/23/2018 16:07,Standard Class
TRANSFER,3,4,18.3199997,38.15999985,Shipping canceled,0,75,Video Games,San Francisco,EE. UU.,XXXXXXXXX,Myra,20365,Emerson,XXXXXXXXX,Consumer,CA,7027 High Passage,94122,9,Discs Shop,37.7617569,-122.4713516,Pacific Asia,Bangkok,Tailandia,20365,2/23/2018 6:18,78875,1362,1.590000033,0.039999999,182190,39.75,0.479999989,1,39.75,38.15999985,18.3199997,Southeast Asia,Bangkok,CANCELED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/26/2018 6:18,Standard Class
TRANSFER,3,4,2.799999952,31.79999924,Advance shipping,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Charity,19885,England,XXXXXXXXX,Consumer,PR,6847 Broad Orchard,725,9,Discs Shop,18.20987892,-66.0370636,Pacific Asia,Ujjain,India,19885,2/17/2018 6:08,79110,1362,7.949999809,0.200000003,182425,39.75,0.090000004,1,39.75,31.79999924,2.799999952,South Asia,Madhya Pradesh,PROCESSING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/20/2018 6:08,Standard Class
CASH,0,0,3.680000067,9.68999958,Shipping on time,0,74,Toys,Broken Arrow,EE. UU.,XXXXXXXXX,Karina,19689,Mcdowell,XXXXXXXXX,Consumer,OK,182 Bright Embers Cove,74012,7,Fan Shop,36.03966141,-95.80953217,Pacific Asia,Kowloon,Hong Kong,19689,2/14/2018 9:28,78074,1361,1.850000024,0.159999996,181389,11.53999996,0.379999995,1,11.53999996,9.68999958,3.680000067,Eastern Asia,Hong Kong,CLOSED,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/14/2018 21:28,Same Day
TRANSFER,3,4,-301.0700073,200.7100067,Advance shipping,0,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Maggie,20745,Mullins,XXXXXXXXX,Consumer,PR,9359 Burning Hill,725,4,Apparel,18.22604752,-66.0370636,Pacific Asia,Devonport,Australia,20745,2/28/2018 19:26,79096,1363,15.10999966,0.07,182411,215.8200073,-1.5,1,215.8200073,200.7100067,-301.0700073,Oceania,Tasmania,PROCESSING,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/3/2018 19:26,Standard Class
DEBIT,5,4,3.109999895,9.579999924,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Ivana,19652,Collins,XXXXXXXXX,Consumer,PR,4110 Silent Pointe,725,7,Fan Shop,18.24924278,-66.03705597,Pacific Asia,Gold Coast,Australia,19652,2/13/2018 20:31,78111,1361,1.960000038,0.170000002,181426,11.53999996,0.330000013,1,11.53999996,9.579999924,3.109999895,Oceania,Queensland,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/18/2018 20:31,Standard Class
TRANSFER,3,4,52.77999878,195.4900055,Shipping canceled,0,71,Music,Yonkers,EE. UU.,XXXXXXXXX,Bo,18985,Sellers,XXXXXXXXX,Consumer,NY,3152 Wishing Pointe,10701,9,Discs Shop,40.93209076,-73.89285278,Pacific Asia,Brisbane,Australia,18985,2/5/2018 2:50,78878,1358,65.16000366,0.25,182193,260.6499939,0.270000011,1,260.6499939,195.4900055,52.77999878,Oceania,Queensland,CANCELED,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/8/2018 2:50,Standard Class
DEBIT,3,4,21.12000084,76.80000305,Advance shipping,0,72,Pet Supplies,Dallas,EE. UU.,XXXXXXXXX,Sage,19225,Jordan,XXXXXXXXX,Consumer,TX,672 Umber Vista,75243,11,Pet Shop,32.9131012,-96.73959351,Pacific Asia,Lanzhou,China,19225,2/8/2018 14:55,78674,1359,7.599999905,0.090000004,181989,84.40000153,0.280000001,1,84.40000153,76.80000305,21.12000084,Eastern Asia,Gansu,ON_HOLD,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,2/11/2018 14:55,Standard Class
TRANSFER,3,2,1.460000038,39.34999847,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Martha,19900,Valencia,XXXXXXXXX,Corporate,PR,20 Bright Barn Woods,725,9,Discs Shop,18.21895409,-66.03705597,Pacific Asia,Bangkok,Tailandia,19900,2/17/2018 11:24,78789,1362,0.400000006,0.01,182104,39.75,0.039999999,1,39.75,39.34999847,1.460000038,Southeast Asia,Bangkok,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/20/2018 11:24,Second Class
TRANSFER,3,4,-178.2799988,243.2200012,Advance shipping,0,69,Health and Beauty,Norfolk,EE. UU.,XXXXXXXXX,Mira,18760,Jennings,XXXXXXXXX,Consumer,VA,2893 Shady Drive,23503,12,Health and Beauty ,36.94200516,-76.24208069,Pacific Asia,Rawalpindi,Pakistán,18760,2/1/2018 20:00,78887,1356,49.8199997,0.170000002,182202,293.0400085,-0.730000019,1,293.0400085,243.2200012,-178.2799988,South Asia,Punyab,PENDING,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/4/2018 20:00,Standard Class
DEBIT,3,2,4.309999943,38.15999985,Late delivery,1,75,Video Games,Greenville,EE. UU.,XXXXXXXXX,Josephine,20095,Rodriquez,XXXXXXXXX,Consumer,NC,2299 Merry Bear Vista,27858,9,Discs Shop,35.60322189,-77.33307648,Pacific Asia,Yakarta,Indonesia,20095,2/19/2018 7:43,78344,1362,1.590000033,0.039999999,181659,39.75,0.109999999,1,39.75,38.15999985,4.309999943,Southeast Asia,Yakarta,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/22/2018 7:43,Second Class
